Frana;Javier;Argentine;
Azar;Roberto;Argentine;
Courier;Jim;États-Unis;
Courier;Jim;États-Unis;
Kroon;Nicklas;Suède;
Motta;Cássio;Brésil;
Muster;Thomas;Autriche;
Bloom;Gilad;Israël;
Siemerink;Jan;Pays-Bas;
Mancini;Alberto;Argentine;
Corretja;Àlex;Espagne;
Boetsch;Arnaud;France;
Woodbridge;Todd;Australie;
Rostagno;Derrick;États-Unis;
Nováček;Karel;Tchécoslovaquie;
Curren;Kevin;États-Unis;
Pérez-Roldán;Guillermo;Argentine;
Medvedev;Andreï;Ukraine;
Hlasek;Jakob;Suisse;
Costa;Carlos;Espagne;
Braasch;Karsten;Allemagne;
Schaller;Gilbert;Autriche;
Yzaga;Jaime;Pérou;
Thoms;Arne;Allemagne;
Ferreira;Wayne;Afrique du Sud;
Zoecke;Markus;Allemagne;
Fromberg;Richard;Australie;
Wheaton;David;États-Unis;
Chesnokov;Andrei;Russie;
Berasategui;Alberto;Espagne;
Larsson;Magnus;Suède;
Limberger;Carl;Australie;
Champion;Thierry;France;
Youl;Simon;Australie;
Ivanišević;Goran;Croatie;
Sampras;Pete;États-Unis;
Rosset;Marc;Suisse;
Black;Byron;Zimbabwe;
Prades;Laurent;France;
de;Horacio;Argentine;
Guardiola;Thierry;France;
Gilbert;Rodolphe;France;
Raoux;Guillaume;France;
Shelton;Bryan;États-Unis;
McEnroe;Patrick;États-Unis;
Connell;Grant;Canada;
Steeb;Carl-Uwe;Allemagne;
Stoltenberg;Jason;Australie;
Naewie;Markus;Allemagne;
Vajda;Marián;Tchécoslovaquie;
Volkov;Aleksandr;Russie;
Agassi;Andre;États-Unis;
Frana;Javier;Argentine;
Pozzi;Gianluca;Italie;
Delaitre;Olivier;France;
Prpić;Goran;Croatie;
Reneberg;Richey;États-Unis;
Masso;Eduardo;Belgique;
Pistolesi;Claudio;Italie;
Skoff;Horst;Autriche;
Sánchez;Emilio;Espagne;
Eltingh;Jacco;Pays-Bas;
Masur;Wally;Australie;
Wuyts;Bart;Belgique;
Järryd;Anders;Suède;
Mattar;Luiz;Brésil;
Forget;Guy;France;
Chang;Michael;États-Unis;
Haarhuis;Paul;Pays-Bas;
Camporese;Omar;Italie;
Górriz;Marcos;Espagne;
Zillner;Markus;Allemagne;
Mansdorf;Amos;Israël;
McEnroe;John;États-Unis;
Kulti;Nicklas;Suède;
Pérez;Diego;Uruguay;
Pescosolido;Stefano;Italie;
Nargiso;Diego;Italie;
Davín;Franco;Argentine;
Gustafsson;Magnus;Suède;
Sánchez;Javier;Espagne;
Clavet;Francisco;Espagne;
Krajicek;Richard;Pays-Bas;
Krickstein;Aaron;États-Unis;
Koevermans;Mark;Pays-Bas;
Washington;MaliVai;États-Unis;
Roig;Francisco;Espagne;
Woodforde;Mark;Australie;
Filippini;Marcelo;Uruguay;
López;Germán;Espagne;
Carbonell;Tomás;Espagne;
Grabb;Jim;États-Unis;
Fleurian;Jean-Philippe;France;
Cierro;Massimo;Italie;
Leconte;Henri;France;
Roux;Lionel;France;
Jaite;Martín;Argentine;
Connors;Jimmy;États-Unis;
Stich;Michael;Allemagne;
Korda;Petr;Tchécoslovaquie;
Bergström;Christian;Suède;
Orsanic;Daniel;Argentine;
Matsuoka;Shūzō;Japon;
Simian;Stéphane;France;
Pridham;Chris;Canada;
Schapers;Michiel;Pays-Bas;
Furlan;Renzo;Italie;
Agenor;Ronald;Haïti;
Tarango;Jeff;États-Unis;
Svensson;Jonas;Suède;
Prinosil;David;Allemagne;
Oncins;Jaime;Brésil;
Karbacher;Bernd;Allemagne;
Bruguera;Sergi;Espagne;
Lendl;Ivan;Tchécoslovaquie;
Gilbert;Brad;États-Unis;
Pioline;Cédric;France;
Fontang;Frédéric;France;
Daufresne;Xavier;Belgique;
Miniussi;Christian;Argentine;
Gómez;Andrés;Équateur;
Santoro;Fabrice;France;
Jonsson;Lars;Suède;
Arrese;Jordi;Espagne;
Cherkasov;Andreï;Russie;
Azar;Roberto;Argentine;
Holm;Henrik;Suède;
Koslowski;Lars;Allemagne;
Markus;Gabriel;Argentine;
Soules;Olivier;France;
Edberg;Stefan;Suède;
Edberg;Stefan;Suède;
Wuyts;Bart;Belgique;
Wheaton;David;États-Unis;
Skoff;Horst;Autriche;
Raoux;Guillaume;France;
Kühnen;Patrik;Allemagne;
Chesnokov;Andrei;URSS;
Koevermans;Mark;Pays-Bas;
Pescariu;Dinu;Roumanie;
Rivera;Felipe;Chili;
Tulasne;Thierry;France;
Yzaga;Jaime;Pérou;
Cash;Pat;Australie;
Noszály;Sándor;Hongrie;
Cherkasov;Andreï;URSS;
McEnroe;John;États-Unis;
Courier;Jim;États-Unis;
Rostagno;Derrick;États-Unis;
Ferreira;Wayne;Afrique du Sud;
Steeb;Carl-Uwe;Allemagne;
Furlan;Renzo;Italie;
Doseděl;Sláva;Tchécoslovaquie;
Marques;Nuno;Portugal;
Larsson;Magnus;Suède;
Martin;Todd;États-Unis;
Herrera;Luis;Mexique;
Muller;Gary;Afrique du Sud;
Connell;Grant;Canada;
Haarhuis;Paul;Pays-Bas;
Reneberg;Richey;États-Unis;
Fontang;Frédéric;France;
Ivanišević;Goran;République fédérative socialiste de Yougoslavie;
Ingaramo;Marcelo;Argentine;
Jaite;Martín;Argentine;
Bergström;Christian;Suède;
Davín;Franco;Argentine;
Gilbert;Rodolphe;France;
Leconte;Henri;France;
Vajda;Marián;Tchécoslovaquie;
Kroon;Nicklas;Suède;
Kulti;Nicklas;Suède;
Baur;Patrick;Allemagne;
Mattar;Luiz;Brésil;
Boetsch;Arnaud;France;
Woodforde;Mark;Australie;
Pérez;Diego;Uruguay;
Markus;Gabriel;Argentine;
Sznajder;Andrew;Canada;
Stich;Michael;Allemagne;
Pearce;Brad;États-Unis;
Krajicek;Richard;Pays-Bas;
Francisco;José;Espagne;
Eltingh;Jacco;Pays-Bas;
Costa;Carlos;Espagne;
Grabb;Jim;États-Unis;
Benhabiles;Tarik;France;
Santoro;Fabrice;France;
Mronz;Alexander;Allemagne;
Lavalle;Leonardo;Mexique;
Wilander;Mats;Suède;
Rahunen;Aki;Finlande;
Champion;Thierry;France;
Muster;Thomas;Autriche;
Sampras;Pete;États-Unis;
Bruguera;Sergi;Espagne;
Davis;Scott;États-Unis;
Riglewski;Udo;Allemagne;
Camporese;Omar;Italie;
Carlos;Juan;Espagne;
Miniussi;Christian;Argentine;
Filippini;Marcelo;Uruguay;
Fromberg;Richard;Australie;
Caratti;Cristiano;Italie;
López;Germán;Espagne;
Carbonell;Tomás;Espagne;
Gunnarsson;Jan;Suède;
Hlasek;Jakob;Suisse;
Pate;David;États-Unis;
Järryd;Anders;Suède;
Sánchez;Emilio;Espagne;
Nováček;Karel;Tchécoslovaquie;
Gustafsson;Magnus;Suède;
Masso;Eduardo;Belgique;
Krickstein;Aaron;États-Unis;
Prpić;Goran;République fédérative socialiste de Yougoslavie;
Robertson;Michael;États-Unis;
Mancini;Alberto;Argentine;
Jelen;Eric;Allemagne;
McEnroe;Patrick;États-Unis;
Bloom;Gilad;Israël;
Soules;Olivier;France;
Stoltenberg;Jason;Australie;
Korda;Petr;Tchécoslovaquie;
Fleurian;Jean-Philippe;France;
Rosset;Marc;Suisse;
Agassi;Andre;États-Unis;
Forget;Guy;France;
Washington;MaliVai;États-Unis;
Arias;Jimmy;États-Unis;
Rebolledo;Pedro;Chili;
Tarango;Jeff;États-Unis;
Paloheimo;Veli;Finlande;
Ondruska;Marcos;Afrique du Sud;
Aguilera;Juan;Espagne;
Matsuoka;Shūzō;Japon;
Agenor;Ronald;Haïti;
Witsken;Todd;États-Unis;
Connors;Jimmy;États-Unis;
de;Horacio;Argentine;
Jonsson;Lars;Suède;
Siemerink;Jan;Pays-Bas;
Chang;Michael;États-Unis;
Gilbert;Brad;États-Unis;
Pioline;Cédric;France;
Clavet;Francisco;Espagne;
Evernden;Kelly;Nouvelle-Zélande;
Pérez-Roldán;Guillermo;Argentine;
Delaitre;Olivier;France;
Lundgren;Peter;Suède;
Volkov;Aleksandr;URSS;
Cunha;João;Portugal;
Masur;Wally;Australie;
Sánchez;Javier;Espagne;
Oncins;Jaime;Brésil;
Saceanu;Christian;Allemagne;
Woodbridge;Todd;Australie;
Arrese;Jordi;Espagne;
Becker;Boris;Allemagne;
Edberg;Stefan;Suède;
Bruguera;Sergi;Espagne;
Svensson;Jonas;Suède;
Potier;Jérôme;France;
Azar;Roberto;Argentine;
Duncan;Lawson;États-Unis;
Střelba;Martin;Tchécoslovaquie;
Jones;Kelly;États-Unis;
Pioline;Cédric;France;
Sznajder;Andrew;Canada;
Noah;Yannick;France;
Clavet;Francisco;Espagne;
Vitoux;Frédéric;France;
Cherkasov;Andreï;URSS;
Soules;Olivier;France;
Pérez;Guillermo;Argentine;
Berger;Jay;États-Unis;
Mancini;Alberto;Argentine;
Maciel;Francisco;Mexique;
Davín;Franco;Argentine;
Jelen;Eric;République fédérale d'Allemagne;
Orešar;Bruno;République fédérative socialiste de Yougoslavie;
Leconte;Henri;France;
Agenor;Ronald;Haïti;
Arrese;Jordi;Espagne;
Zoecke;Markus;République fédérale d'Allemagne;
Santoro;Fabrice;France;
Raoux;Guillaume;France;
Fleurian;Jean-Philippe;France;
Vajda;Marián;Tchécoslovaquie;
Riglewski;Udo;République fédérale d'Allemagne;
Chesnokov;Andrei;URSS;
Agassi;Andre;États-Unis;
Wostenholme;Martin;Canada;
Bahrami;Mansour;Iran;
Woodbridge;Todd;Australie;
Bloom;Gilad;Israël;
Fromberg;Richard;Australie;
Kratzmann;Mark;Australie;
Boetsch;Arnaud;France;
Marques;Nuno;Portugal;
Miniussi;Christian;Argentine;
Delaitre;Olivier;France;
Anderson;Johan;Australie;
Šrejber;Milan;Tchécoslovaquie;
Wheaton;David;États-Unis;
Francisco;José;Espagne;
Courier;Jim;États-Unis;
Chang;Michael;États-Unis;
Motta;Cássio;Brésil;
Rosset;Marc;Suisse;
Roig;Francisco;Espagne;
Bergström;Christian;Suède;
Witsken;Todd;États-Unis;
Wilkison;Tim;États-Unis;
Mečíř;Miloslav;Tchécoslovaquie;
Ingaramo;Marcelo;Argentine;
Sánchez;Javier;Espagne;
Youl;Simon;Australie;
Rebolledo;Pedro;Chili;
Lundgren;Peter;Suède;
Hlasek;Jakob;Suisse;
Kulti;Nicklas;Suède;
Sánchez;Emilio;Espagne;
Krickstein;Aaron;États-Unis;
Yzaga;Jaime;Pérou;
Grenier;Stéphane;France;
Bates;Jeremy;Royaume-Uni;
Matuszewski;Richard;États-Unis;
Mattar;Luiz;Brésil;
Davis;Scott;États-Unis;
Nováček;Karel;Tchécoslovaquie;
Rostagno;Derrick;États-Unis;
Antonitsch;Alex;Autriche;
Reneberg;Richey;États-Unis;
Forget;Guy;France;
Champion;Thierry;France;
Prpić;Goran;République fédérative socialiste de Yougoslavie;
Washington;MaliVai;États-Unis;
Aguilera;Juan;Espagne;
Gustafsson;Magnus;Suède;
Carbonell;Tomás;Espagne;
Korda;Petr;Tchécoslovaquie;
Paloheimo;Veli;Finlande;
Benhabiles;Tarik;France;
Camporese;Omar;Italie;
Högstedt;Thomas;Suède;
Pérez;Diego;Uruguay;
Pereira;Nicolás;Venezuela;
Volkov;Aleksandr;URSS;
Arias;Jimmy;États-Unis;
Rikl;David;Tchécoslovaquie;
Filippini;Marcelo;Uruguay;
Wahlgren;Lars-Anders;Suède;
Luna;Fernando;Espagne;
Gómez;Andrés;Équateur;
Muster;Thomas;Autriche;
Jonsson;Lars;Suède;
Winogradsky;Éric;France;
Schwaier;Hans;République fédérale d'Allemagne;
Haarhuis;Paul;Pays-Bas;
Grabb;Jim;États-Unis;
Pugh;Jim;États-Unis;
Tulasne;Thierry;France;
Connell;Grant;Canada;
Rahunen;Aki;Finlande;
Shiras;Leif;États-Unis;
Živojinović;Slobodan;République fédérative socialiste de Yougoslavie;
Rive;Joey;États-Unis;
Stich;Michael;République fédérale d'Allemagne;
Pistolesi;Claudio;Italie;
Jaite;Martín;Argentine;
Tabares;Mario;Cuba;
Mansdorf;Amos;Israël;
Cancellotti;Francesco;Italie;
Krishnan;Ramesh;Inde;
Kroon;Nicklas;Suède;
Goldie;Dan;États-Unis;
Schapers;Michiel;Pays-Bas;
Stoltenberg;Jason;Australie;
Koevermans;Mark;Pays-Bas;
Gunnarsson;Jan;Suède;
Engel;David;Suède;
Kühnen;Patrik;République fédérale d'Allemagne;
Cahill;Darren;Australie;
Järryd;Anders;Suède;
Ivanišević;Goran;République fédérative socialiste de Yougoslavie;
Becker;Boris;République fédérale d'Allemagne;
Lendl;Ivan;Tchécoslovaquie;
Kühnen;Patrik;République fédérale d'Allemagne;
Delaitre;Olivier;France;
Rostagno;Derrick;États-Unis;
Gunnarsson;Jan;Suède;
Fontang;Frédéric;France;
Broad;Neil;Royaume-Uni;
Cahill;Darren;Australie;
Witsken;Todd;États-Unis;
Riglewski;Udo;République fédérale d'Allemagne;
Olhovskiy;Andreï;URSS;
Roig;Francisco;Espagne;
Lozano;Jorge;Mexique;
Sampras;Pete;États-Unis;
Masso;Eduardo;Belgique;
Chang;Michael;États-Unis;
Marcelino;Danilo;Brésil;
Nováček;Karel;Tchécoslovaquie;
Mezzadri;Claudio;Suisse;
Boetsch;Arnaud;France;
Marques;Nuno;Portugal;
Bruguera;Sergi;Espagne;
Jelen;Eric;République fédérale d'Allemagne;
Pioline;Cédric;France;
Pistolesi;Claudio;Italie;
Vilas;Guillermo;Argentine;
Santoro;Fabrice;France;
Wheaton;David;États-Unis;
Limberger;Carl;Australie;
Agenor;Ronald;Haïti;
Kratzmann;Mark;Australie;
Mayotte;Tim;États-Unis;
Wilander;Mats;Suède;
Carbonell;Tomás;Espagne;
Vojtischek;Paul;République fédérale d'Allemagne;
Pérez;Diego;Uruguay;
Vysand;Andres;URSS;
Mronz;Alexander;République fédérale d'Allemagne;
Camporese;Omar;Italie;
Čihák;Josef;Tchécoslovaquie;
Sznajder;Andrew;Canada;
Goldie;Dan;États-Unis;
Duncan;Lawson;États-Unis;
Champion;Thierry;France;
Motta;Cássio;Brésil;
Potier;Jérôme;France;
Mattar;Luiz;Brésil;
Noah;Yannick;France;
Arraya;Pablo;Pérou;
Chesnokov;Andrei;URSS;
Svensson;Jonas;Suède;
Kulti;Nicklas;Suède;
Steeb;Carl-Uwe;République fédérale d'Allemagne;
Stoltenberg;Jason;Australie;
Tous;Alberto;Espagne;
Nijssen;Tom;Pays-Bas;
Šrejber;Milan;Tchécoslovaquie;
Brown;Jimmy;États-Unis;
Courier;Jim;États-Unis;
Paloheimo;Veli;Finlande;
Canè;Paolo;Italie;
Gustafsson;Magnus;Suède;
Carlsson;Johan;Suède;
Agassi;Andre;États-Unis;
Hlasek;Jakob;Suisse;
Arrese;Jordi;Espagne;
Gómez;Andrés;Équateur;
Luis;José;Argentine;
Schapers;Michiel;Pays-Bas;
Lavalle;Leonardo;Mexique;
Luna;Fernando;Espagne;
Tauson;Michael;Danemark;
Haarhuis;Paul;Pays-Bas;
Živojinović;Slobodan;République fédérative socialiste de Yougoslavie;
Grabb;Jim;États-Unis;
Saceanu;Christian;République fédérale d'Allemagne;
Jaite;Martín;Argentine;
Filippini;Marcelo;Uruguay;
Youl;Simon;Australie;
Mancini;Alberto;Argentine;
Krickstein;Aaron;États-Unis;
Vogel;Richard;Tchécoslovaquie;
Furlan;Renzo;Italie;
Woodforde;Mark;Australie;
Stich;Michael;République fédérale d'Allemagne;
Smith;Roger;Bahamas;
Ivanišević;Goran;République fédérative socialiste de Yougoslavie;
Reneberg;Richey;États-Unis;
Koevermans;Mark;Pays-Bas;
Järryd;Anders;Suède;
Arias;Jimmy;États-Unis;
Pernfors;Mikael;Suède;
Bergström;Christian;Suède;
Pereira;Nicolás;Venezuela;
Vajda;Marián;Tchécoslovaquie;
Edberg;Stefan;Suède;
Mečíř;Miloslav;Tchécoslovaquie;
Tulasne;Thierry;France;
Skoff;Horst;Autriche;
Bengoechea;Eduardo;Argentine;
Raoux;Guillaume;France;
Fleurian;Jean-Philippe;France;
Meinecke;Tore;République fédérale d'Allemagne;
Cherkasov;Andreï;URSS;
Orešar;Bruno;République fédérative socialiste de Yougoslavie;
Yzaga;Jaime;Pérou;
Prpić;Goran;République fédérative socialiste de Yougoslavie;
Dennhardt;Frank;République fédérale d'Allemagne;
Nargiso;Diego;Italie;
Berger;Jay;États-Unis;
Střelba;Martin;Tchécoslovaquie;
Connors;Jimmy;États-Unis;
Pérez;Guillermo;Argentine;
Casal;Sergio;Espagne;
de;Horacio;Argentine;
Fromberg;Richard;Australie;
Cancellotti;Francesco;Italie;
Pate;David;États-Unis;
Michibata;Glenn;Canada;
Svantesson;Tobias;Suède;
Bates;Jeremy;Royaume-Uni;
Davis;Marty;États-Unis;
Rahnasto;Olli;Finlande;
Lundgren;Peter;Suède;
Winogradsky;Éric;France;
Sánchez;Javier;Espagne;
Pugh;Jim;États-Unis;
Becker;Boris;République fédérale d'Allemagne;
Lendl;Ivan;Tchécoslovaquie;
Pech;Philippe;France;
Doumbia;Yahiya;Sénégal;
Kroon;Nicklas;Suède;
Rebolledo;Pedro;Chili;
Tulasne;Thierry;France;
Maurer;Andreas;République fédérale d'Allemagne;
Keretić;Damir;République fédérale d'Allemagne;
Chang;Michael;États-Unis;
Seguso;Robert;États-Unis;
Casal;Sergio;Espagne;
Svantesson;Tobias;Suède;
Kuchna;Patrice;France;
Bergström;Christian;Suède;
Volkov;Aleksandr;URSS;
McEnroe;John;États-Unis;
Järryd;Anders;Suède;
Nyström;Joakim;Suède;
Winogradsky;Éric;France;
Berger;Jay;États-Unis;
Pridham;Chris;Canada;
Champion;Thierry;France;
Svensson;Jonas;Suède;
Miniussi;Christian;Argentine;
Vojtischek;Paul;République fédérale d'Allemagne;
Motta;Cássio;Brésil;
Yzaga;Jaime;Pérou;
Jaite;Martín;Argentine;
Pistolesi;Claudio;Italie;
Potier;Jérôme;France;
Davín;Franco;Argentine;
Carlsson;Kent;Suède;
Cash;Pat;Australie;
Brown;Jimmy;États-Unis;
Fitzgerald;John;Australie;
Sánchez;Javier;Espagne;
Pimek;Libor;Tchécoslovaquie;
Woodforde;Mark;Australie;
Steeb;Carl-Uwe;République fédérale d'Allemagne;
Arrese;Jordi;Espagne;
Lavalle;Leonardo;Mexique;
Vilas;Guillermo;Argentine;
Cahill;Darren;Australie;
Bengoechea;Eduardo;Argentine;
Reneberg;Richey;États-Unis;
Engel;David;Suède;
Frawley;John;Australie;
Chesnokov;Andrei;URSS;
Leconte;Henri;France;
Youl;Simon;Australie;
Orešar;Bruno;République fédérative socialiste de Yougoslavie;
Skoff;Horst;Autriche;
de;Horacio;Argentine;
Jelen;Eric;République fédérale d'Allemagne;
Grabb;Jim;États-Unis;
Davis;Marty;États-Unis;
Grenier;Stéphane;France;
Hennemann;Marcelo;Brésil;
Muster;Thomas;Autriche;
Flach;Ken;États-Unis;
Duncan;Lawson;États-Unis;
Korda;Petr;Tchécoslovaquie;
Mezzadri;Claudio;Suisse;
Becker;Boris;République fédérale d'Allemagne;
Noah;Yannick;France;
Osterthun;Ricki;République fédérale d'Allemagne;
Mattar;Luiz;Brésil;
Pernfors;Mikael;Suède;
Witsken;Todd;États-Unis;
Stankovič;Branislav;Tchécoslovaquie;
Hlasek;Jakob;Suisse;
Raoux;Guillaume;France;
Forget;Guy;France;
Lundgren;Peter;Suède;
Filippini;Marcelo;Uruguay;
Ross;John;États-Unis;
Pugh;Jim;États-Unis;
Šmíd;Tomáš;Tchécoslovaquie;
Bahrami;Mansour;Iran;
Sánchez;Emilio;Espagne;
Gómez;Andrés;Équateur;
Stenlund;Ulf;Suède;
Agenor;Ronald;Haïti;
Arias;Jimmy;États-Unis;
Vajda;Marián;Tchécoslovaquie;
Masur;Wally;Australie;
Benhabiles;Tarik;France;
Annacone;Paul;États-Unis;
Tous;Alberto;Espagne;
Krishnan;Ramesh;Inde;
Živojinović;Slobodan;République fédérative socialiste de Yougoslavie;
Krickstein;Aaron;États-Unis;
Osta;Eduardo;Espagne;
Yunis;Francisco;Argentine;
Čihák;Josef;Tchécoslovaquie;
Wilander;Mats;Suède;
Mayotte;Tim;États-Unis;
Limberger;Carl;Australie;
Šrejber;Milan;Tchécoslovaquie;
Gustafsson;Magnus;Suède;
Bates;Jeremy;Royaume-Uni;
Woodbridge;Todd;Australie;
Cancellotti;Francesco;Italie;
Schapers;Michiel;Pays-Bas;
Vysand;Andres;URSS;
Oosting;Menno;Pays-Bas;
Dyke;Broderick;Australie;
Lozano;Jorge;Mexique;
Rive;Joey;États-Unis;
Narducci;Massimiliano;Italie;
Canè;Paolo;Italie;
Agassi;Andre;États-Unis;
Pérez;Guillermo;Argentine;
Mancini;Alberto;Argentine;
Baur;Patrick;République fédérale d'Allemagne;
Meinecke;Tore;République fédérale d'Allemagne;
Masso;Eduardo;Argentine;
Mansdorf;Amos;Israël;
Fleurian;Jean-Philippe;France;
Kühnen;Patrik;République fédérale d'Allemagne;
Cassidy;Dan;États-Unis;
Gunnarsson;Jan;Suède;
Navrátil;Jaroslav;Tchécoslovaquie;
Saceanu;Christian;République fédérale d'Allemagne;
Purcell;Mel;États-Unis;
Boetsch;Arnaud;France;
Nováček;Karel;Tchécoslovaquie;
Edberg;Stefan;Suède;
Lendl;Ivan;Tchécoslovaquie;
Agenor;Ronald;Haïti;
Warder;Laurie;Australie;
Canter;Jonathan;États-Unis;
Tulasne;Thierry;France;
Rostagno;Derrick;États-Unis;
Gunnarsson;Jan;Suède;
Carlsson;Peter;Suède;
Robertson;Michael;Afrique du Sud;
Layendecker;Glenn;États-Unis;
Kratzmann;Mark;Australie;
Cahill;Darren;Australie;
Vajda;Marián;Tchécoslovaquie;
Seguso;Robert;États-Unis;
Nyström;Joakim;Suède;
Kriek;Johan;États-Unis;
Gómez;Andrés;Équateur;
Stadler;Roland;Suisse;
Steeb;Carl-Uwe;République fédérale d'Allemagne;
Champion;Thierry;France;
Vojtischek;Paul;République fédérale d'Allemagne;
Mattar;Luiz;Brésil;
Berger;Jay;États-Unis;
Pistolesi;Claudio;Italie;
McNamee;Paul;Australie;
Canè;Paolo;Italie;
Sánchez;Emilio;Espagne;
Živojinović;Slobodan;République fédérative socialiste de Yougoslavie;
Giammalva;Sammy;États-Unis;
Purcell;Mel;États-Unis;
de;Horacio;Argentine;
McEnroe;John;États-Unis;
Edberg;Stefan;Suède;
Leach;Mike;États-Unis;
Winogradsky;Éric;France;
Freeman;Marcel;États-Unis;
Hlasek;Jakob;Suisse;
Bengoechea;Eduardo;Argentine;
Nováček;Karel;Tchécoslovaquie;
Nijssen;Tom;Pays-Bas;
Willenborg;Blaine;États-Unis;
Stenlund;Ulf;Suède;
Pérez;Guillermo;Argentine;
Muster;Thomas;Autriche;
Pham;Thierry;France;
Kühnen;Patrik;République fédérale d'Allemagne;
Schwaier;Hans;République fédérale d'Allemagne;
Jaite;Martín;Argentine;
Cash;Pat;Australie;
Pugh;Jim;États-Unis;
Eriksson;Stefan;Suède;
Limberger;Carl;Australie;
Kuchna;Patrice;France;
Michibata;Glenn;Canada;
Arraya;Pablo;Pérou;
Agassi;Andre;États-Unis;
Vilas;Guillermo;Argentine;
Potier;Jérôme;France;
Mansdorf;Amos;Israël;
Šrejber;Milan;Tchécoslovaquie;
Skoff;Horst;Autriche;
Delaitre;Olivier;France;
Witsken;Todd;États-Unis;
Mečíř;Miloslav;Tchécoslovaquie;
Noah;Yannick;France;
Kley;Ivan;Brésil;
Carlsson;Johan;Suède;
Bergström;Christian;Suède;
Davis;Scott;États-Unis;
Schapers;Michiel;Pays-Bas;
Fleurian;Jean-Philippe;France;
Sánchez;Javier;Espagne;
Bloom;Gilad;Israël;
Yunis;Francisco;Argentine;
Šmíd;Tomáš;Tchécoslovaquie;
Courteau;Loïc;France;
Casal;Sergio;Espagne;
Tauson;Michael;Danemark;
Boetsch;Arnaud;France;
Carlsson;Kent;Suède;
Pernfors;Mikael;Suède;
Benhabiles;Tarik;France;
Fioroni;Michele;Italie;
Järryd;Anders;Suède;
Båthman;Ronnie;Suède;
Carbonell;Tomás;Espagne;
Donnelly;Gary;États-Unis;
Chesnokov;Andrei;URSS;
Wahlgren;Lars-Anders;Suède;
Forget;Guy;France;
Krickstein;Aaron;États-Unis;
Masur;Wally;Australie;
Annacone;Paul;États-Unis;
Motta;Cássio;Brésil;
Colombo;Simone;Italie;
Wilander;Mats;Suède;
Connors;Jimmy;États-Unis;
Nelson;Todd;États-Unis;
Pimek;Libor;Tchécoslovaquie;
Westphal;Michael;République fédérale d'Allemagne;
Vekemans;Johan;Pays-Bas;
Davín;Franco;Argentine;
Laurendeau;Martin;Canada;
Antonitsch;Alex;Autriche;
Maurer;Andreas;République fédérale d'Allemagne;
Keretić;Damir;République fédérale d'Allemagne;
Lundgren;Peter;Suède;
De;Mike;États-Unis;
Fitzgerald;John;Australie;
Anger;Matt;États-Unis;
Osterthun;Ricki;République fédérale d'Allemagne;
Leconte;Henri;France;
Gilbert;Brad;États-Unis;
Orešar;Bruno;République fédérative socialiste de Yougoslavie;
Arrese;Jordi;Espagne;
Van;Thierry;France;
Scanlon;Bill;États-Unis;
Arias;Jimmy;États-Unis;
Svensson;Jonas;Suède;
Shiras;Leif;États-Unis;
Holmes;Greg;États-Unis;
Sundström;Henrik;Suède;
Högstedt;Thomas;Suède;
Jelen;Eric;République fédérale d'Allemagne;
Buckley;Mark;États-Unis;
Yzaga;Jaime;Pérou;
Pérez;Diego;Uruguay;
Becker;Boris;République fédérale d'Allemagne;
Lendl;Ivan;Tchécoslovaquie;
Westphal;Michael;République fédérale d'Allemagne;
Hlasek;Jakob;Suisse;
Krishnan;Ramesh;Inde;
Youl;Simon;Australie;
Lavalle;Leonardo;Mexique;
Miniussi;Christian;Argentine;
Vajda;Marián;Tchécoslovaquie;
Šmíd;Tomáš;Tchécoslovaquie;
Schwaier;Hans;République fédérale d'Allemagne;
Steyn;Christo;Afrique du Sud;
Nelson;Todd;États-Unis;
Pérez;Diego;Uruguay;
De;Mike;États-Unis;
Keretić;Damir;République fédérale d'Allemagne;
Günthardt;Heinz;Suisse;
Gómez;Andrés;Équateur;
Michibata;Glenn;Canada;
Aerts;Nelson;Brésil;
Edmondson;Mark;Australie;
Stepanek;Alex;République fédérale d'Allemagne;
Carlsson;Kent;Suède;
Sundström;Henrik;Suède;
Dyke;Broderick;Australie;
Cahill;Darren;Australie;
Góes;Júlio;Brésil;
Stenlund;Ulf;Suède;
Maurer;Andreas;République fédérale d'Allemagne;
Ostoja;Marko;République fédérative socialiste de Yougoslavie;
Bates;Jeremy;Royaume-Uni;
Schultz;Bud;États-Unis;
Järryd;Anders;Suède;
Noah;Yannick;France;
Benhabiles;Tarik;France;
Giammalva;Sammy;États-Unis;
Bergström;Christian;Suède;
Luna;Fernando;Espagne;
Lundgren;Peter;Suède;
Freeman;Marcel;États-Unis;
Davis;Marty;États-Unis;
Lloyd;John;Royaume-Uni;
Mattar;Luiz;Brésil;
Doohan;Peter;Australie;
Fitzgerald;John;Australie;
Šrejber;Milan;Tchécoslovaquie;
Flach;Ken;États-Unis;
Kirmayr;Carlos;Brésil;
Kriek;Johan;États-Unis;
Vilas;Guillermo;Argentine;
Rebolledo;Pedro;Chili;
Eriksson;Stefan;Suède;
Wostenholme;Martin;Canada;
Gunnarsson;Jan;Suède;
Nijssen;Tom;Pays-Bas;
Casal;Sergio;Espagne;
Nováček;Karel;Tchécoslovaquie;
Muster;Thomas;Autriche;
Wilkison;Tim;États-Unis;
Forget;Guy;France;
Arraya;Pablo;Pérou;
Jelen;Eric;République fédérale d'Allemagne;
Živojinović;Slobodan;République fédérative socialiste de Yougoslavie;
McNamee;Paul;Australie;
Nyström;Joakim;Suède;
